cif,sgnum
7008965,14
7008979,2
7008981,14
7008985,14
7009008,2
7009011,14
7009029,15
7009086,4
7009116,14
7009117,14
7009121,148
7009163,12
7009178,2
7009221,14
7009227,2
7009228,14
7009246,15
7009325,2
7009352,61
7009383,15
7009414,14
7009437,14
7009450,14
7009492,15
7009499,14
7009513,14
7009545,2
7009629,2
7009652,19
7009771,15
7009798,14
7009842,2
7009861,14
7009877,14
7009900,2
7009938,29
7009981,14
7010005,2
7010020,14
7010023,14
7010037,14
7010135,14
7010156,14
7010176,15
7010195,2
7010213,2
7010249,2
7010291,2
7010307,11
7010380,33
7010382,2
7010383,14
7010405,15
7010413,33
7010432,2
7010440,96
7010448,14
7010505,2
7010590,33
7010600,19
7010706,15
7010720,14
7010770,14
7010786,2
7010808,2
7010822,14
7010828,2
7010838,33
7010880,4
7010931,14
7010935,15
7010948,14
7010952,61
7010970,15
7011033,58
7011036,144
7011038,4
7011051,15
7011114,19
7011151,2
7011248,113
7011309,14
7011351,87
7011389,2
7011396,14
7011400,2
7011435,14
7011461,2
7011464,14
7011466,19
7011514,14
7011567,2
7011593,14
7011597,19
7011602,14
7011609,2
7011622,2
7011665,2
7011709,1
7011710,5
7011729,2
7011835,2
7011882,19
7011891,14
7011913,145
7011929,14
7011953,14
7011996,15
7012007,15
7012046,14
7012064,33
7012115,15
7012116,15
7012127,29
7012131,2
7012150,14
7012161,2
7012192,2
7012218,14
7012256,2
7012351,2
7012436,2
7012439,33
7012520,15
7012532,14
7012537,14
7012552,14
7012558,14
7012592,2
7012664,5
7012744,2
7012804,14
7012832,15
7012884,2
7012916,19
7012934,14
7013048,2
7013068,14
7013098,14
7013136,2
7013173,2
7013186,2
7013188,14
7013193,33
7013292,14
7013336,4
7013340,14
7013366,19
7013391,2
7013423,14
7013424,14
7013454,14
7013498,14
7013523,14
7013532,2
7013559,13
7013634,2
7013679,15
7013721,14
7013731,33
7013772,14
7013775,1
7013789,61
7013814,15
7013837,2
7013841,62
7013869,14
7013872,14
7013880,7
7013949,2
7013993,14
7014097,2
7014150,14
7014158,33
7014167,2
7014196,2
7014265,14
7014306,2
7014398,15
7014425,14
7014433,14
7014439,2
7014459,173
7014483,14
7014491,2
7014518,14
7014541,2
7014546,14
7014547,2
7014554,14
7014565,14
7014581,14
7014597,2
7014666,2
7014686,2
7014692,14
7014697,2
7014719,2
7014733,2
7014745,2
7014807,14
7014808,4
7014857,14
7014931,29
7014937,2
7014987,15
7015011,2
7015034,60
7015053,14
7015054,14
7015056,14
7015075,2
7015112,148
7015156,5
7015158,2
7015165,14
7015290,12
7015301,14
7015342,2
7015346,14
7015370,19
7015371,2
7015375,2
7015411,14
7015437,2
7015470,2
7015504,154
7015513,14
7015527,2
7015539,14
7015560,14
7015582,2
7015633,14
7015665,14
7015720,14
7015755,15
7015790,14
7015797,2
7015832,15
7015853,2
7015900,14
7015951,14
7015954,2
7015976,167
7016001,14
7016029,14
7016064,14
7016066,52
7016125,2
7016135,15
7016146,14
7016147,2
7016191,18
7016212,2
7016231,2
7016242,62
7016253,15
7016258,2
7016285,60
7016354,2
7016409,33
7016410,2
7016425,14
7016534,14
7016535,2
7016542,14
7016548,14
7016618,14
7016743,2
7016759,1
7016765,14
7016819,2
7016848,14
7016854,2
7016906,61
7016908,2
7016916,15
7016931,86
7016948,19
7017025,14
7017034,2
7017100,14
7017109,2
7017129,2
7017203,14
7017232,14
7017250,14
7017288,2
7017304,2
7017306,61
7017347,14
7017422,33
7017440,19
7017469,14
7017492,2
7017503,2
7017519,2
7017533,14
7017534,7
7017600,2
7017607,14
7017615,2
7017630,2
7017674,2
7017675,2
7017731,2
7017789,14
7017809,2
7017811,14
7017881,2
7017916,2
7017935,14
7018058,2
7018088,2
7018131,2
7018132,14
7018188,2
7018219,15
7018236,14
7018268,2
7018299,14
7018374,2
7018406,4
7018435,12
7018452,14
7018460,2
7018465,11
7018468,14
7018523,14
7018540,14
7018541,14
7018547,2
7018612,19
7018640,14
7018663,14
7018677,167
7018734,2
7018794,14
7018825,14
7019017,33
7019045,14
7019054,14
7019121,14
7019184,14
7019187,14
7019208,2
7019217,2
7019229,14
7019260,129
7019315,14
7019343,14
7019419,2
7019420,2
7019522,14
7019539,14
7019569,14
7019608,29
7019636,2
7019642,2
7019717,14
7019733,2
7019734,14
7019827,14
7019850,2
7019875,29
7019955,19
7020022,14
7020068,14
7020167,14
7020179,2
7020218,55
7020259,14
7020319,2
7020352,2
7020455,14
7020474,2
7020533,2
7020550,2
7020558,14
7020602,62
7020640,2
7020687,15
7020691,2
7020740,146
7020784,14
7020815,2
7020888,14
7020923,14
7020981,14
7021016,14
7021058,14
7021059,2
7021095,4
7021115,14
7021144,4
7021145,19
7021157,2
7021181,2
7021199,60
7021214,14
7021299,2
7021318,2
7021395,14
7021557,2
7021584,8
7021712,61
7021860,14
7021894,14
7021910,14
7021954,2
7021958,2
7021967,88
7022031,15
7022061,15
7022118,15
7022130,2
7022147,2
7022153,14
7022163,14
7022190,2
7022223,4
7022227,14
7022244,14
7022248,2
7022306,14
7022364,14
7022412,2
7022421,14
7022480,88
7022587,14
7022615,11
7022626,14
7022715,14
7022746,15
7022770,15
7022790,2
7022814,2
7022887,178
7022936,14
7022939,2
7022946,14
7022978,14
7023047,151
7023079,14
7023183,2
7023220,2
7023250,2
7023274,14
7023295,37
7023307,4
7023326,15
7023390,2
7023401,2
7023408,1
7023426,92
7023449,13
7023455,19
7023493,14
7023585,2
7023588,2
7023641,2
7023659,61
7023670,14
7023744,26
7023764,14
7023790,62
7023845,2
7023986,33
7023997,18
7024051,5
7024056,1
7024062,2
7024064,14
7024081,2
7024136,2
7024182,14
7024197,2
7024205,2
7024271,2
7024342,14
7024371,2
7024379,15
7024406,2
7024413,14
7024469,14
7024478,2
7024485,2
7024499,14
7024509,14
7024533,14
7024575,2
7024594,14
7024638,14
7024641,62
7024662,14
7024701,62
7024732,14
7024766,15
7024840,2
7024842,7
7024899,2
7025045,14
7025058,178
7025087,14
7025114,14
7025115,14
7025147,1
7025184,14
7025210,14
7025295,2
7025301,1
7025307,14
7025338,14
7025357,15
7025373,2
7025385,9
7025498,2
7025588,62
7025665,15
7025708,2
7025732,13
7025753,2
7025755,2
7025776,9
7025898,14
7025915,14
7025946,14
7025961,14
7025970,2
7026027,2
7026072,2
7026120,14
7026136,2
7026153,60
7026173,14
7026176,14
7026189,14
7026267,2
7026273,2
7026310,2
7026355,15
7026379,2
7026380,14
7026395,33
7026420,14
7026477,14
7026482,61
7026520,14
7026548,14
7026604,36
7026631,14
7026655,14
7026708,4
7026712,14
7026717,14
7026735,14
7026744,2
7026772,14
7026826,55
7026874,14
7026877,60
7026949,2
7027011,14
7027012,2
7027023,14
7027131,2
7027188,2
7027205,14
7027240,2
7027258,14
7027265,14
7027354,14
7027371,2
7027376,2
7027388,5
7027414,36
7027438,14
7027510,2
7027536,15
7027560,82
7027562,9
7027601,14
7027648,61
7027650,2
7027671,14
7027686,62
7027694,33
7027715,2
7027782,14
7027828,14
7027961,2
7028013,2
7028028,147
7028043,19
7028062,2
7028213,4
7028229,15
7028351,33
7028365,2
7028368,14
7028382,2
7028398,2
7028436,148
7028452,2
7028470,2
7028512,2
7028524,14
7028525,14
7028585,14
7028647,33
7028661,2
7028692,14
7028699,2
7028705,2
7028716,2
7028728,14
7028850,14
7029020,2
7029040,19
7029044,2
7029127,2
7029133,2
7029177,2
7029263,63
7029267,2
7029284,14
7029309,2
7029310,14
7029373,2
7029416,14
7029617,2
7029646,14
7029675,14
7029695,2
7029736,2
7029865,61
7029888,14
7029936,14
7030038,2
7030087,2
7030092,2
7030096,14
7030163,14
7030190,14
7030193,14
7030212,14
7030226,2
7030237,2
7030285,14
7030316,2
7030319,14
7030378,15
7030390,2
7030394,2
7030407,14
7030458,2
7030459,4
7030536,2
7030554,14
7030556,2
7030574,2
7030576,2
7030631,14
7030667,2
7030680,14
7030686,19
7030714,14
7030792,2
7030830,36
7030909,2
7030929,14
7030980,2
7031064,2
7031071,2
7031089,15
7031116,14
7031142,2
7031148,14
7031157,14
7031171,14
7031198,61
7031209,14
7031216,14
7031235,2
7031268,15
7031271,2
7031325,14
7031335,2
7031336,14
7031356,14
7031362,14
7031368,14
7031427,2
7031458,14
7031540,2
7031575,2
7031579,14
7031604,14
7031614,14
7031624,15
7031648,14
7031673,56
7031715,14
7031720,2
7031745,14
7031797,14
7031818,62
7031910,14
7031911,14
7031912,2
7031982,2
7032004,15
7032083,19
7032087,11
7032093,14
7032272,2
7032282,2
7032330,14
7032333,15
7032344,14
7032368,2
7032400,2
7032401,2
7032418,14
7032452,2
7032464,2
7032547,14
7032578,14
7032692,14
7032695,14
7032708,14
7032714,2
7032766,14
7032786,62
7032790,2
7032791,14
7032853,4
7032861,2
7032871,2
7032872,2
7032918,14
7032960,14
7033005,14
7033016,96
7033062,14
7033071,2
7033149,2
7033166,14
7033167,2
7033213,14
7033231,14
7033268,14
7033312,117
7033345,2
7033396,205
7033434,2
7033503,15
7033636,14
7033700,2
7033786,2
7033852,14
7033857,14
7033885,14
7033890,2
7033906,2
7033932,14
7033939,14
7033999,14
7034025,14
7034033,2
7034071,2
7034075,61
7034098,2
7034187,2
7034219,14
7034239,58
7034253,14
7034275,5
7034309,4
7034365,14
7034369,2
7034436,14
7034442,29
7034449,14
7034575,2
7034588,14
7034601,14
7034609,14
7034614,14
7034625,62
7034690,19
7034694,14
7034696,33
7034697,19
7034823,2
7034845,61
7034893,14
7034943,2
7034973,2
7034988,14
7035015,33
7035042,14
7035046,14
7035065,2
7035126,4
7035145,14
7035186,14
7035216,14
7035221,12
7035262,14
7035274,173
7035347,2
7035378,11
7035422,14
7035450,2
7035484,2
7035491,2
7035505,2
7035535,127
7035561,14
7035569,2
7035640,14
7035665,14
7035673,37
7035689,2
7035708,2
7035816,2
7035847,14
7035853,14
7035942,14
7035986,19
7036016,13
7036024,2
7036056,2
7036129,14
7036143,4
7036223,14
7036300,61
7036345,14
7036362,19
7036366,14
7036369,14
7036408,14
7036417,2
7036423,2
7036490,14
7036494,14
7036503,2
7036542,61
7036622,14
7036634,61
7036636,148
7036662,14
7036664,2
7036665,14
7036741,2
7036750,14
7036765,2
7036766,14
7036806,2
7036854,14
7036917,15
7036985,14
7037132,159
7037196,14
7037262,14
7037333,2
7037339,57
7037348,14
7037377,14
7037393,19
7037430,56
7037613,13
7037614,2
7037669,2
7037696,2
7037790,14
7037838,15
7037847,15
7037848,2
7037881,15
7037882,2
7037974,62
7037981,2
7037996,14
7038121,14
7038132,2
7038147,2
7038172,4
7038197,14
7038256,14
7038361,14
7038367,14
7038379,14
7038437,14
7038457,14
7038526,14
7038578,2
7038610,2
7038629,14
7038811,15
7038862,2
7038921,126
7038936,14
7039013,96
7039043,14
7039079,19
7039135,14
7039216,2
7039257,198
7039329,14
7039335,14
7039338,14
7039370,2
7039462,62
7039472,15
7039547,14
7039620,2
7039694,2
7039780,15
7039794,14
7039824,14
7039921,14
7039964,2
7039973,2
7040123,4
7040131,19
7040135,14
7040161,62
7040177,2
7040182,2
7040189,14
7040193,2
7040201,14
7040210,2
7040297,14
7040304,14
7040310,2
7040311,14
7040332,2
7040342,14
7040394,2
7040467,14
7040652,2
7040693,14
7040740,2
7040744,2
7040752,14
7040753,14
7040809,33
7040891,7
7040911,14
7040912,14
7040942,14
7041053,15
7041070,2
7041080,113
7041087,15
7041123,15
7041241,14
7041255,33
7041338,15
7041341,14
7041348,2
7041352,2
7041388,33
7041425,14
7041475,147
7041479,2
7041504,2
7041513,14
7041547,14
7041592,15
7041593,2
7041619,15
7041807,14
7041832,14
7041989,14
7042033,9
7050055,2
7050119,9
7050120,76
7050123,15
7050127,60
7050130,14
7050151,14
7050189,14
7050207,2
7050228,2
7050237,2
7050251,60
7050259,14
7050266,15
7050317,15
7050327,18
7050409,2
7050464,14
7050561,56
7050598,14
7050645,7
7050663,14
7050713,14
7050720,2
7050731,4
7050751,61
7050766,19
7050829,2
7050839,4
7050855,62
7050916,14
7050938,2
7050984,2
7051092,4
7051097,13
7051118,165
7051134,2
7051172,15
7051202,2
7051207,29
7051209,2
7051221,61
7051288,14
7051303,2
7051332,61
7051357,14
7051415,2
7051432,14
7051555,14
7051570,7
7051707,14
7051722,14
7051747,14
7051769,82
7051776,2
7051798,29
7051810,14
7051834,14
7051846,19
7051887,2
7051915,14
7051980,14
7051981,2
7052050,14
7052072,2
7052142,2
7052156,14
7052162,152
7052168,2
7052242,14
7052264,14
7052322,2
7052325,14
7052354,2
7052384,14
7052443,11
7052447,2
7052470,14
7052492,2
7052522,14
7052735,4
7052739,14
7052746,33
7052844,14
7052896,14
7052985,12
7052999,62
7053000,14
7053046,2
7053160,14
7053204,2
7053265,14
7053346,2
7053352,14
7053375,2
7053448,2
7053457,14
7053472,2
7053474,2
7053476,2
7053505,2
7053536,14
7053547,14
7053551,14
7053554,2
7053587,14
7053612,14
7053645,14
7053673,18
7053748,14
7053757,15
7053776,2
7053788,14
7053797,14
7053803,2
7053826,61
7053863,2
7053925,14
7053938,2
7053996,2
7054005,2
7054009,88
7054020,14
7054083,19
7054107,2
7054163,61
7054196,2
7054199,14
7054203,14
7054209,2
7054215,15
7054235,14
7054258,82
7054278,14
7054298,14
7054302,14
7054322,14
7054356,14
7054407,14
7054440,2
7054451,2
7054464,76
7054513,14
7054532,14
7054533,14
7054538,15
7054554,15
7054577,2
7054621,4
7054637,14
7054666,14
7054687,1
7054778,14
7054786,14
7054869,9
7054871,14
7054892,14
7054925,2
7054930,14
7054931,15
7054949,2
7054960,15
7054970,14
7054976,2
7054979,14
7055065,14
7055111,2
7055147,14
7055150,2
7055171,14
7055195,14
7055220,2
7055244,2
7055283,14
7055290,14
7055298,14
7055374,2
7055421,9
7055502,2
7055517,4
7055522,14
7055537,14
7055543,14
7055549,15
7055576,2
7055587,15
7055635,14
7055746,2
7055781,60
7055807,15
7055820,2
7055864,2
7055908,14
7055918,14
7055962,2
7055974,2
7055990,2
7056010,14
7100001,18
7100015,1
7100023,13
7100025,14
7100028,13
7100040,1
7100090,62
7100126,14
7100176,14
7100180,14
7100225,19
7100241,136
7100260,14
7100278,19
7100286,2
7100297,14
7100342,2
7100346,14
7100349,2
7100363,19
7100374,15
7100409,14
7100429,2
7100479,14
7100500,61
7100505,66
7100529,14
7100741,14
7100819,2
7100843,14
7100870,9
7100882,2
7100920,19
7100966,14
7101028,14
7101040,61
7101080,2
7101088,2
7101095,14
7101106,14
7101157,2
7101164,62
7101215,14
7101235,14
7101241,5
7101271,14
7101295,2
7101300,14
7101336,4
7101339,14
7101356,5
7101364,2
7101402,33
7101409,2
7101416,2
7101417,14
7101512,14
7101565,2
7101568,14
7101593,2
7101596,2
7101619,2
7101668,2
7101756,14
7101807,2
7101823,14
7101833,2
7101837,14
7101850,14
7101861,14
7101883,14
7102016,2
7102024,2
7102114,9
7102122,198
7102199,19
7102208,4
7102217,2
7102241,14
7102272,2
7102308,14
7102354,2
7102365,159
7102366,2
7102388,2
7102452,2
7102464,14
7102478,14
7102481,14
7102483,57
7102492,2
7102542,15
7102591,53
7102640,14
7102681,85
7102746,14
7102825,2
7102828,2
7102884,2
7102889,2
7102901,141
7102921,14
7102939,14
7102976,4
7102987,14
7103103,2
7103134,2
7103148,2
7103158,2
7103177,15
7103186,2
7103255,14
7103281,62
7103283,14
7103324,176
7103385,19
7103392,15
7103399,14
7103504,15
7103532,56
7103535,4
7103574,2
7103616,2
7103703,15
7103733,2
7103789,2
7103826,14
7103954,14
7104006,2
7104028,14
7104078,2
7104175,14
7104221,2
7104241,4
7104263,14
7104314,14
7104375,2
7104417,2
7104422,19
7104430,11
7104436,15
7104573,2
7104628,14
7104666,19
7104853,14
7104871,14
7104962,14
7104981,2
7105136,2
7105174,14
7105177,14
7105185,2
7105186,61
7105197,14
7105256,14
7105275,14
7105315,4
7105332,4
7105376,14
7105418,14
7105426,14
7105471,14
7105474,14
7105498,2
7105541,14
7105578,2
7105636,14
7105641,14
7105643,19
7105710,1
7105788,14
7105816,2
7105827,14
7105846,2
7105859,14
7105878,2
7105897,61
7105903,14
7105993,2
7106007,14
7106018,4
7106035,2
7106056,14
7106105,2
7106118,14
7106144,14
7106162,4
7106169,4
7106207,14
7106230,130
7106337,56
7106345,62
7106395,4
7106396,19
7106438,14
7106461,15
7106484,15
7106511,15
7106559,12
7106666,61
7106688,19
7106787,15
7106818,14
7106841,2
7106850,19
7106869,147
7106950,14
7106963,14
7106971,2
7106974,14
7106998,2
7107006,2
7107067,15
7107076,14
7107124,55
7107129,14
7107194,2
7107199,144
7107244,14
7107264,2
7107272,14
7107282,2
7107321,19
7107359,2
7107362,14
7107375,2
7107466,14
7107484,14
7107507,19
7107508,1
7107575,61
7107617,2
7107639,2
7107642,176
7107666,7
7107669,14
7107690,2
7107716,14
7107742,85
7107780,15
7107800,2
7107823,4
7107845,19
7107863,14
7107891,14
7107922,14
7107934,2
7107980,2
7107988,19
7108009,2
7108035,14
7108070,2
7108071,2
7108080,15
7108082,15
7108117,205
7108152,2
7108208,2
7108217,15
7108336,2
7108548,14
7108615,15
7108733,2
7108765,1
7108776,14
7108856,2
7108867,2
7108890,2
7108981,2
7109020,14
7109030,14
7109056,14
7109069,216
7109074,29
7109104,19
7109170,2
7109209,14
7109262,14
7109324,88
7109325,14
7109375,4
7109378,2
7109453,2
7109457,2
7109501,19
7109507,20
7109514,14
7109546,2
7109625,14
7109665,2
7109670,2
7109672,4
7109683,15
7109697,33
7109733,2
7109734,19
7109752,19
7109763,4
7109929,14
7109950,2
7109961,19
7110017,2
7110025,14
7110048,15
7110073,152
7110133,14
7110155,148
7110173,14
7110186,14
7110219,14
7110277,2
7110292,19
7110319,14
7110323,15
7110341,2
7110353,4
7110402,14
7110411,19
7110413,2
7110452,60
7110491,148
7110546,2
7110563,14
7110569,15
7110581,14
7110635,14
7110652,14
7110657,14
7110682,60
7110756,19
7110811,4
7110816,2
7110839,2
7110872,14
7110896,2
7110948,15
7111003,14
7111030,33
7111072,14
7111087,19
7111096,92
7111120,14
7111205,2
7111210,19
7111237,14
7111265,2
7111266,2
7111293,14
7111313,2
7111321,62
7111345,14
7111398,14
7111401,2
7111417,19
7111424,2
7111458,2
7111465,14
7111490,14
7111561,4
7111652,5
7111653,14
7111778,2
7111782,14
